date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2021-10-29,0,0,0,2021-10-29 22:00:00+0000,2021-10-29 22:00:00+0000,0,
2021-10-30,0,0,0,2021-10-30 22:00:00+0000,2021-10-30 22:00:00+0000,0,
2021-10-31,0,0,0,2021-10-31 22:00:00+0000,2021-10-31 22:00:00+0000,0,
2021-11-01,0,0,0,2021-11-01 23:00:00+0000,2021-11-01 23:00:00+0000,0,
2021-11-02,0,0,0,2021-11-02 23:00:00+0000,2021-11-02 23:00:00+0000,0,
2021-11-03,0,0,0,2021-11-03 23:00:00+0000,2021-11-03 23:00:00+0000,0,
2021-11-04,0,0,0,2021-11-04 23:00:00+0000,2021-11-04 23:00:00+0000,0,
2021-11-05,0,0,0,2021-11-05 23:00:00+0000,2021-11-05 23:00:00+0000,0,
2021-11-06,0,0,0,2021-11-06 23:00:00+0000,2021-11-06 23:00:00+0000,0,
2021-11-07,0,0,0,2021-11-07 23:00:00+0000,2021-11-07 23:00:00+0000,0,
2021-11-08,0,0,0,2021-11-08 23:00:00+0000,2021-11-08 23:00:00+0000,0,
2021-11-09,0,0,0,2021-11-09 23:00:00+0000,2021-11-09 23:00:00+0000,0,
2021-11-10,0,0,0,2021-11-10 23:00:00+0000,2021-11-10 23:00:00+0000,0,
2021-11-11,0,0,0,2021-11-11 23:00:00+0000,2021-11-11 23:00:00+0000,0,
2021-11-12,0,0,0,2021-11-12 23:00:00+0000,2021-11-12 23:00:00+0000,0,
2021-11-13,0,0,0,2021-11-13 23:00:00+0000,2021-11-13 23:00:00+0000,0,
2021-11-14,0,0,0,2021-11-14 23:00:00+0000,2021-11-14 23:00:00+0000,0,
2021-11-15,125,497,50,2021-11-14 20:03:00+0000,2021-11-15 07:15:00+0000,0,
2021-11-16,0,0,0,2021-11-16 23:00:00+0000,2021-11-16 23:00:00+0000,0,
2021-11-17,34,30,0,2021-11-16 22:11:00+0000,2021-11-16 23:15:00+0000,0,
2021-11-18,0,0,0,2021-11-18 23:00:00+0000,2021-11-18 23:00:00+0000,0,
2021-11-19,0,0,0,2021-11-19 23:00:00+0000,2021-11-19 23:00:00+0000,0,
2021-11-20,0,0,0,2021-11-20 23:00:00+0000,2021-11-20 23:00:00+0000,0,
2021-11-21,0,0,0,2021-11-21 23:00:00+0000,2021-11-21 23:00:00+0000,0,
2021-11-22,0,0,0,2021-11-22 23:00:00+0000,2021-11-22 23:00:00+0000,0,
2021-11-23,0,0,0,2021-11-23 23:00:00+0000,2021-11-23 23:00:00+0000,0,
2021-11-24,0,0,0,2021-11-24 23:00:00+0000,2021-11-24 23:00:00+0000,0,
2021-11-25,0,0,0,2021-11-25 23:00:00+0000,2021-11-25 23:00:00+0000,0,
2021-11-26,22,103,0,2021-11-25 21:01:00+0000,2021-11-25 23:06:00+0000,0,
2021-11-27,0,0,0,2021-11-27 23:00:00+0000,2021-11-27 23:00:00+0000,0,
2021-11-28,0,0,0,2021-11-28 23:00:00+0000,2021-11-28 23:00:00+0000,0,
2021-11-29,0,0,0,2021-11-29 23:00:00+0000,2021-11-29 23:00:00+0000,0,
2021-11-30,0,0,0,2021-11-30 23:00:00+0000,2021-11-30 23:00:00+0000,0,
2021-12-01,0,0,0,2021-12-01 23:00:00+0000,2021-12-01 23:00:00+0000,0,
2021-12-02,0,0,0,2021-12-02 23:00:00+0000,2021-12-02 23:00:00+0000,0,
2021-12-03,0,0,0,2021-12-03 23:00:00+0000,2021-12-03 23:00:00+0000,0,
2021-12-04,0,0,0,2021-12-04 23:00:00+0000,2021-12-04 23:00:00+0000,0,
2021-12-05,0,0,0,2021-12-05 23:00:00+0000,2021-12-05 23:00:00+0000,0,
2021-12-06,0,0,0,2021-12-06 23:00:00+0000,2021-12-06 23:00:00+0000,0,
2021-12-07,0,0,0,2021-12-07 23:00:00+0000,2021-12-07 23:00:00+0000,0,
2021-12-08,0,0,0,2021-12-08 23:00:00+0000,2021-12-08 23:00:00+0000,0,
2021-12-09,0,0,0,2021-12-09 23:00:00+0000,2021-12-09 23:00:00+0000,0,
2021-12-10,0,0,0,2021-12-10 23:00:00+0000,2021-12-10 23:00:00+0000,0,
2021-12-11,0,0,0,2021-12-11 23:00:00+0000,2021-12-11 23:00:00+0000,0,
2021-12-12,0,0,0,2021-12-12 23:00:00+0000,2021-12-12 23:00:00+0000,0,
2021-12-13,0,0,0,2021-12-13 23:00:00+0000,2021-12-13 23:00:00+0000,0,
2021-12-14,0,0,0,2021-12-14 23:00:00+0000,2021-12-14 23:00:00+0000,0,
2021-12-15,0,0,0,2021-12-15 23:00:00+0000,2021-12-15 23:00:00+0000,0,
2021-12-16,0,0,0,2021-12-16 23:00:00+0000,2021-12-16 23:00:00+0000,0,
2021-12-17,0,0,0,2021-12-17 23:00:00+0000,2021-12-17 23:00:00+0000,0,
2021-12-18,0,0,0,2021-12-18 23:00:00+0000,2021-12-18 23:00:00+0000,0,
2021-12-19,0,0,0,2021-12-19 23:00:00+0000,2021-12-19 23:00:00+0000,0,
2021-12-20,0,0,0,2021-12-20 23:00:00+0000,2021-12-20 23:00:00+0000,0,
2021-12-21,0,0,0,2021-12-21 23:00:00+0000,2021-12-21 23:00:00+0000,0,
2021-12-22,0,0,0,2021-12-22 23:00:00+0000,2021-12-22 23:00:00+0000,0,
2021-12-23,0,0,0,2021-12-23 23:00:00+0000,2021-12-23 23:00:00+0000,0,
2021-12-24,0,0,0,2021-12-24 23:00:00+0000,2021-12-24 23:00:00+0000,0,
2021-12-25,0,0,0,2021-12-25 23:00:00+0000,2021-12-25 23:00:00+0000,0,
2021-12-26,0,0,0,2021-12-26 23:00:00+0000,2021-12-26 23:00:00+0000,0,
2021-12-27,0,0,0,2021-12-27 23:00:00+0000,2021-12-27 23:00:00+0000,0,
2021-12-28,0,0,0,2021-12-28 23:00:00+0000,2021-12-28 23:00:00+0000,0,
2021-12-29,0,0,0,2021-12-29 23:00:00+0000,2021-12-29 23:00:00+0000,0,
2021-12-30,0,0,0,2021-12-30 23:00:00+0000,2021-12-30 23:00:00+0000,0,
2021-12-31,0,0,0,2021-12-31 23:00:00+0000,2021-12-31 23:00:00+0000,0,
2022-01-01,0,0,0,2022-01-01 23:00:00+0000,2022-01-01 23:00:00+0000,0,
2022-01-02,0,0,0,2022-01-02 23:00:00+0000,2022-01-02 23:00:00+0000,0,
2022-01-03,0,0,0,2022-01-03 23:00:00+0000,2022-01-03 23:00:00+0000,0,
2022-01-04,0,0,0,2022-01-04 23:00:00+0000,2022-01-04 23:00:00+0000,0,
2022-01-05,0,0,0,2022-01-05 23:00:00+0000,2022-01-05 23:00:00+0000,0,
2022-01-06,0,0,0,2022-01-06 23:00:00+0000,2022-01-06 23:00:00+0000,0,
2022-01-07,0,0,0,2022-01-07 23:00:00+0000,2022-01-07 23:00:00+0000,0,
2022-01-08,0,0,0,2022-01-08 23:00:00+0000,2022-01-08 23:00:00+0000,0,
2022-01-09,0,0,0,2022-01-09 23:00:00+0000,2022-01-09 23:00:00+0000,0,
2022-01-10,0,0,0,2022-01-10 23:00:00+0000,2022-01-10 23:00:00+0000,0,
2022-01-11,0,0,0,2022-01-11 23:00:00+0000,2022-01-11 23:00:00+0000,0,
2022-01-12,0,0,0,2022-01-12 23:00:00+0000,2022-01-12 23:00:00+0000,0,
2022-01-13,0,0,0,2022-01-13 23:00:00+0000,2022-01-13 23:00:00+0000,0,
2022-01-14,0,0,0,2022-01-14 23:00:00+0000,2022-01-14 23:00:00+0000,0,
2022-01-15,0,0,0,2022-01-15 23:00:00+0000,2022-01-15 23:00:00+0000,0,
2022-01-16,0,0,0,2022-01-16 23:00:00+0000,2022-01-16 23:00:00+0000,0,
2022-01-17,0,0,0,2022-01-17 23:00:00+0000,2022-01-17 23:00:00+0000,0,
2022-01-18,0,0,0,2022-01-18 23:00:00+0000,2022-01-18 23:00:00+0000,0,
2022-01-19,0,0,0,2022-01-19 23:00:00+0000,2022-01-19 23:00:00+0000,0,
2022-01-20,0,0,0,2022-01-20 23:00:00+0000,2022-01-20 23:00:00+0000,0,
2022-01-21,0,0,0,2022-01-21 23:00:00+0000,2022-01-21 23:00:00+0000,0,
2022-01-22,0,0,0,2022-01-22 23:00:00+0000,2022-01-22 23:00:00+0000,0,
2022-01-23,0,0,0,2022-01-23 23:00:00+0000,2022-01-23 23:00:00+0000,0,
2022-01-24,0,0,0,2022-01-24 23:00:00+0000,2022-01-24 23:00:00+0000,0,
2022-01-25,0,0,0,2022-01-25 23:00:00+0000,2022-01-25 23:00:00+0000,0,
2022-01-26,0,0,0,2022-01-26 23:00:00+0000,2022-01-26 23:00:00+0000,0,
2022-01-27,0,0,0,2022-01-27 23:00:00+0000,2022-01-27 23:00:00+0000,0,
2022-01-28,0,0,0,2022-01-28 23:00:00+0000,2022-01-28 23:00:00+0000,0,
2022-01-29,0,0,0,2022-01-29 23:00:00+0000,2022-01-29 23:00:00+0000,0,
2022-01-30,0,0,0,2022-01-30 23:00:00+0000,2022-01-30 23:00:00+0000,0,
2022-01-31,0,0,0,2022-01-31 23:00:00+0000,2022-01-31 23:00:00+0000,0,
2022-02-01,0,0,0,2022-02-01 23:00:00+0000,2022-02-01 23:00:00+0000,0,
2022-02-02,0,0,0,2022-02-02 23:00:00+0000,2022-02-02 23:00:00+0000,0,
2022-02-03,0,0,0,2022-02-03 23:00:00+0000,2022-02-03 23:00:00+0000,0,
2022-02-04,0,0,0,2022-02-04 23:00:00+0000,2022-02-04 23:00:00+0000,0,
2022-02-05,0,0,0,2022-02-05 23:00:00+0000,2022-02-05 23:00:00+0000,0,
2022-02-06,0,0,0,2022-02-06 23:00:00+0000,2022-02-06 23:00:00+0000,0,
2022-02-07,0,0,0,2022-02-07 23:00:00+0000,2022-02-07 23:00:00+0000,0,
2022-02-08,0,0,0,2022-02-08 23:00:00+0000,2022-02-08 23:00:00+0000,0,
2022-02-09,0,0,0,2022-02-09 23:00:00+0000,2022-02-09 23:00:00+0000,0,
2022-02-10,0,0,0,2022-02-10 23:00:00+0000,2022-02-10 23:00:00+0000,0,
2022-02-11,0,0,0,2022-02-11 23:00:00+0000,2022-02-11 23:00:00+0000,0,
2022-02-12,0,0,0,2022-02-12 23:00:00+0000,2022-02-12 23:00:00+0000,0,
2022-02-13,0,0,0,2022-02-13 23:00:00+0000,2022-02-13 23:00:00+0000,0,
2022-02-14,0,0,0,2022-02-14 23:00:00+0000,2022-02-14 23:00:00+0000,0,
2022-02-15,0,0,0,2022-02-15 23:00:00+0000,2022-02-15 23:00:00+0000,0,
2022-02-16,0,0,0,2022-02-16 23:00:00+0000,2022-02-16 23:00:00+0000,0,
2022-02-17,211,540,59,2022-02-16 17:14:00+0000,2022-02-17 06:44:00+0000,0,
2022-02-18,139,458,26,2022-02-17 20:25:00+0000,2022-02-18 06:48:00+0000,0,
2022-02-19,151,427,0,2022-02-18 20:41:00+0000,2022-02-19 06:19:00+0000,0,
2022-02-20,0,0,0,2022-02-20 23:00:00+0000,2022-02-20 23:00:00+0000,0,
2022-02-21,0,0,0,2022-02-21 23:00:00+0000,2022-02-21 23:00:00+0000,0,
2022-02-22,0,0,0,2022-02-22 23:00:00+0000,2022-02-22 23:00:00+0000,0,
2022-02-23,0,0,0,2022-02-23 23:00:00+0000,2022-02-23 23:00:00+0000,0,
2022-02-24,0,0,0,2022-02-24 23:00:00+0000,2022-02-24 23:00:00+0000,0,
2022-02-25,0,0,0,2022-02-25 23:00:00+0000,2022-02-25 23:00:00+0000,0,
2022-02-26,0,0,0,2022-02-26 23:00:00+0000,2022-02-26 23:00:00+0000,0,
2022-02-27,0,0,0,2022-02-27 23:00:00+0000,2022-02-27 23:00:00+0000,0,
2022-02-28,0,0,0,2022-02-28 23:00:00+0000,2022-02-28 23:00:00+0000,0,
2022-03-01,117,411,0,2022-02-28 21:45:00+0000,2022-03-01 06:33:00+0000,0,
2022-03-02,0,0,0,2022-03-02 23:00:00+0000,2022-03-02 23:00:00+0000,0,
2022-03-03,0,0,0,2022-03-03 23:00:00+0000,2022-03-03 23:00:00+0000,0,
2022-03-04,0,0,0,2022-03-04 23:00:00+0000,2022-03-04 23:00:00+0000,0,
2022-03-05,0,0,0,2022-03-05 23:00:00+0000,2022-03-05 23:00:00+0000,0,
2022-03-06,0,0,0,2022-03-06 23:00:00+0000,2022-03-06 23:00:00+0000,0,
2022-03-07,123,357,0,2022-03-06 22:03:00+0000,2022-03-07 06:03:00+0000,0,
2022-03-08,0,0,0,2022-03-08 23:00:00+0000,2022-03-08 23:00:00+0000,0,
2022-03-09,0,0,0,2022-03-09 23:00:00+0000,2022-03-09 23:00:00+0000,0,
2022-03-10,0,0,0,2022-03-10 23:00:00+0000,2022-03-10 23:00:00+0000,0,
2022-03-11,109,443,85,2022-03-10 19:13:00+0000,2022-03-11 05:50:00+0000,0,
2022-03-12,0,0,0,2022-03-12 23:00:00+0000,2022-03-12 23:00:00+0000,0,
2022-03-13,0,0,0,2022-03-13 23:00:00+0000,2022-03-13 23:00:00+0000,0,
2022-03-14,0,0,0,2022-03-14 23:00:00+0000,2022-03-14 23:00:00+0000,0,
2022-03-15,0,0,0,2022-03-15 23:00:00+0000,2022-03-15 23:00:00+0000,0,
2022-03-16,0,0,0,2022-03-16 23:00:00+0000,2022-03-16 23:00:00+0000,0,
2022-03-17,0,0,0,2022-03-17 23:00:00+0000,2022-03-17 23:00:00+0000,0,
2022-03-18,0,0,0,2022-03-18 23:00:00+0000,2022-03-18 23:00:00+0000,0,
2022-03-19,0,0,0,2022-03-19 23:00:00+0000,2022-03-19 23:00:00+0000,0,
2022-03-20,0,0,0,2022-03-20 23:00:00+0000,2022-03-20 23:00:00+0000,0,
2022-03-21,0,0,0,2022-03-21 23:00:00+0000,2022-03-21 23:00:00+0000,0,
2022-03-22,0,0,0,2022-03-22 23:00:00+0000,2022-03-22 23:00:00+0000,0,
2022-03-23,0,0,0,2022-03-23 23:00:00+0000,2022-03-23 23:00:00+0000,0,
2022-03-24,0,0,0,2022-03-24 23:00:00+0000,2022-03-24 23:00:00+0000,0,
2022-03-25,0,0,0,2022-03-25 23:00:00+0000,2022-03-25 23:00:00+0000,0,
2022-03-26,0,0,0,2022-03-26 23:00:00+0000,2022-03-26 23:00:00+0000,0,
2022-03-27,81,427,50,2022-03-26 21:40:00+0000,2022-03-27 06:58:00+0000,0,
2022-03-28,0,0,0,2022-03-28 22:00:00+0000,2022-03-28 22:00:00+0000,0,
2022-03-29,0,0,0,2022-03-29 22:00:00+0000,2022-03-29 22:00:00+0000,0,
2022-03-30,118,310,0,2022-03-29 22:48:00+0000,2022-03-30 05:56:00+0000,0,
2022-03-31,0,0,0,2022-03-31 22:00:00+0000,2022-03-31 22:00:00+0000,0,
2022-04-01,0,0,0,2022-04-01 22:00:00+0000,2022-04-01 22:00:00+0000,0,
2022-04-02,0,0,0,2022-04-02 22:00:00+0000,2022-04-02 22:00:00+0000,0,
2022-04-03,0,0,0,2022-04-03 22:00:00+0000,2022-04-03 22:00:00+0000,0,
2022-04-04,0,0,0,2022-04-04 22:00:00+0000,2022-04-04 22:00:00+0000,0,
2022-04-05,0,0,0,2022-04-05 22:00:00+0000,2022-04-05 22:00:00+0000,0,
2022-04-06,0,0,0,2022-04-06 22:00:00+0000,2022-04-06 22:00:00+0000,0,
2022-04-07,0,0,0,2022-04-07 22:00:00+0000,2022-04-07 22:00:00+0000,0,
2022-04-08,0,0,0,2022-04-08 22:00:00+0000,2022-04-08 22:00:00+0000,0,
2022-04-09,0,0,0,2022-04-09 22:00:00+0000,2022-04-09 22:00:00+0000,0,
2022-04-10,0,0,0,2022-04-10 22:00:00+0000,2022-04-10 22:00:00+0000,0,
2022-04-11,0,0,0,2022-04-11 22:00:00+0000,2022-04-11 22:00:00+0000,0,
2022-04-12,0,0,0,2022-04-12 22:00:00+0000,2022-04-12 22:00:00+0000,0,
2022-04-13,0,0,0,2022-04-13 22:00:00+0000,2022-04-13 22:00:00+0000,0,
2022-04-14,0,0,0,2022-04-14 22:00:00+0000,2022-04-14 22:00:00+0000,0,
2022-04-15,0,0,0,2022-04-15 22:00:00+0000,2022-04-15 22:00:00+0000,0,
2022-04-16,0,0,0,2022-04-16 22:00:00+0000,2022-04-16 22:00:00+0000,0,
2022-04-17,0,0,0,2022-04-17 22:00:00+0000,2022-04-17 22:00:00+0000,0,
2022-04-18,0,0,0,2022-04-18 22:00:00+0000,2022-04-18 22:00:00+0000,0,
2022-04-19,0,0,0,2022-04-19 22:00:00+0000,2022-04-19 22:00:00+0000,0,
2022-04-20,111,421,0,2022-04-19 21:01:00+0000,2022-04-20 05:53:00+0000,0,
2022-04-21,0,0,0,2022-04-21 22:00:00+0000,2022-04-21 22:00:00+0000,0,
2022-04-22,61,387,0,2022-04-21 22:32:00+0000,2022-04-22 06:00:00+0000,0,
2022-04-23,0,0,0,2022-04-23 22:00:00+0000,2022-04-23 22:00:00+0000,0,
2022-04-24,0,0,0,2022-04-24 22:00:00+0000,2022-04-24 22:00:00+0000,0,
2022-04-25,0,0,0,2022-04-25 22:00:00+0000,2022-04-25 22:00:00+0000,0,
2022-04-26,0,0,0,2022-04-26 22:00:00+0000,2022-04-26 22:00:00+0000,0,
2022-04-27,0,0,0,2022-04-27 22:00:00+0000,2022-04-27 22:00:00+0000,0,
2022-04-28,0,0,0,2022-04-28 22:00:00+0000,2022-04-28 22:00:00+0000,0,
2022-04-29,0,0,0,2022-04-29 22:00:00+0000,2022-04-29 22:00:00+0000,0,
2022-04-30,0,0,0,2022-04-30 22:00:00+0000,2022-04-30 22:00:00+0000,0,
2022-05-01,0,0,0,2022-05-01 22:00:00+0000,2022-05-01 22:00:00+0000,0,
2022-05-02,0,0,0,2022-05-02 22:00:00+0000,2022-05-02 22:00:00+0000,0,
2022-05-03,0,0,0,2022-05-03 22:00:00+0000,2022-05-03 22:00:00+0000,0,
2022-05-04,0,0,0,2022-05-04 22:00:00+0000,2022-05-04 22:00:00+0000,0,
2022-05-05,0,0,0,2022-05-05 22:00:00+0000,2022-05-05 22:00:00+0000,0,
2022-05-06,0,0,0,2022-05-06 22:00:00+0000,2022-05-06 22:00:00+0000,0,
2022-05-07,0,0,0,2022-05-07 22:00:00+0000,2022-05-07 22:00:00+0000,0,
2022-05-08,154,344,0,2022-05-07 21:27:00+0000,2022-05-08 05:45:00+0000,0,
2022-05-09,0,0,0,2022-05-09 22:00:00+0000,2022-05-09 22:00:00+0000,0,
2022-05-10,0,0,0,2022-05-10 22:00:00+0000,2022-05-10 22:00:00+0000,0,
2022-05-11,0,0,0,2022-05-11 22:00:00+0000,2022-05-11 22:00:00+0000,0,
2022-05-12,0,0,0,2022-05-12 22:00:00+0000,2022-05-12 22:00:00+0000,0,
2022-05-13,159,314,0,2022-05-12 21:59:00+0000,2022-05-13 05:52:00+0000,0,
2022-05-14,138,284,0,2022-05-13 22:46:00+0000,2022-05-14 05:48:00+0000,0,
2022-05-15,97,335,0,2022-05-15 00:53:00+0000,2022-05-15 08:05:00+0000,0,
2022-05-16,158,385,3,2022-05-15 21:48:00+0000,2022-05-16 06:54:00+0000,0,
2022-05-17,0,0,0,2022-05-17 22:00:00+0000,2022-05-17 22:00:00+0000,0,
2022-05-18,118,395,0,2022-05-17 20:50:00+0000,2022-05-18 05:23:00+0000,0,
2022-05-19,0,0,0,2022-05-19 22:00:00+0000,2022-05-19 22:00:00+0000,0,
2022-05-20,0,0,0,2022-05-20 22:00:00+0000,2022-05-20 22:00:00+0000,0,
2022-05-21,0,0,0,2022-05-21 22:00:00+0000,2022-05-21 22:00:00+0000,0,
2022-05-22,0,0,0,2022-05-22 22:00:00+0000,2022-05-22 22:00:00+0000,0,
2022-05-23,0,0,0,2022-05-23 22:00:00+0000,2022-05-23 22:00:00+0000,0,
2022-05-24,0,0,0,2022-05-24 22:00:00+0000,2022-05-24 22:00:00+0000,0,
2022-05-25,0,0,0,2022-05-25 22:00:00+0000,2022-05-25 22:00:00+0000,0,
2022-05-26,0,0,0,2022-05-26 22:00:00+0000,2022-05-26 22:00:00+0000,0,
2022-05-27,0,0,0,2022-05-27 22:00:00+0000,2022-05-27 22:00:00+0000,0,
2022-05-28,0,0,0,2022-05-28 22:00:00+0000,2022-05-28 22:00:00+0000,0,
2022-05-29,0,0,0,2022-05-29 22:00:00+0000,2022-05-29 22:00:00+0000,0,
2022-05-30,0,0,0,2022-05-30 22:00:00+0000,2022-05-30 22:00:00+0000,0,
2022-05-31,0,0,0,2022-05-31 22:00:00+0000,2022-05-31 22:00:00+0000,0,
2022-06-01,0,0,0,2022-06-01 22:00:00+0000,2022-06-01 22:00:00+0000,0,
2022-06-02,124,318,0,2022-06-01 23:03:00+0000,2022-06-02 06:25:00+0000,0,
2022-06-03,127,277,0,2022-06-02 22:49:00+0000,2022-06-03 05:33:00+0000,0,
2022-06-04,144,270,0,2022-06-03 22:29:00+0000,2022-06-04 05:23:00+0000,0,
2022-06-05,0,0,0,2022-06-05 22:00:00+0000,2022-06-05 22:00:00+0000,0,
2022-06-06,0,0,0,2022-06-06 22:00:00+0000,2022-06-06 22:00:00+0000,0,
2022-06-07,152,293,4,2022-06-06 21:48:00+0000,2022-06-07 05:17:00+0000,0,
2022-06-08,201,372,0,2022-06-07 20:23:00+0000,2022-06-08 05:56:00+0000,0,
2022-06-09,120,253,0,2022-06-08 22:05:00+0000,2022-06-09 04:18:00+0000,0,
2022-06-10,180,367,19,2022-06-09 21:39:00+0000,2022-06-10 07:05:00+0000,0,
2022-06-11,91,361,0,2022-06-10 21:35:00+0000,2022-06-11 05:07:00+0000,0,
2022-06-12,0,0,0,2022-06-12 22:00:00+0000,2022-06-12 22:00:00+0000,0,
2022-06-13,0,0,0,2022-06-13 22:00:00+0000,2022-06-13 22:00:00+0000,0,
2022-06-14,101,334,0,2022-06-13 21:52:00+0000,2022-06-14 05:07:00+0000,0,
2022-06-15,0,0,0,2022-06-15 22:00:00+0000,2022-06-15 22:00:00+0000,0,
2022-06-16,0,0,0,2022-06-16 22:00:00+0000,2022-06-16 22:00:00+0000,0,
2022-06-17,188,380,3,2022-06-16 20:08:00+0000,2022-06-17 05:39:00+0000,0,
2022-06-18,0,0,0,2022-06-18 22:00:00+0000,2022-06-18 22:00:00+0000,0,
2022-06-19,0,0,0,2022-06-19 22:00:00+0000,2022-06-19 22:00:00+0000,0,
2022-06-20,0,0,0,2022-06-20 22:00:00+0000,2022-06-20 22:00:00+0000,0,
2022-06-21,0,0,0,2022-06-21 22:00:00+0000,2022-06-21 22:00:00+0000,0,
2022-06-22,112,369,0,2022-06-21 22:14:00+0000,2022-06-22 06:15:00+0000,0,
2022-06-23,0,0,0,2022-06-23 22:00:00+0000,2022-06-23 22:00:00+0000,0,
2022-06-24,0,0,0,2022-06-24 22:00:00+0000,2022-06-24 22:00:00+0000,0,
2022-06-25,0,0,0,2022-06-25 22:00:00+0000,2022-06-25 22:00:00+0000,0,
2022-06-26,152,218,0,2022-06-26 02:00:00+0000,2022-06-26 08:10:00+0000,0,
2022-06-27,0,0,0,2022-06-27 22:00:00+0000,2022-06-27 22:00:00+0000,0,
2022-06-28,0,0,0,2022-06-28 22:00:00+0000,2022-06-28 22:00:00+0000,0,
2022-06-29,147,304,0,2022-06-28 21:42:00+0000,2022-06-29 05:13:00+0000,0,
2022-06-30,136,286,2,2022-06-29 21:16:00+0000,2022-06-30 04:20:00+0000,0,
2022-07-01,0,0,0,2022-07-01 22:00:00+0000,2022-07-01 22:00:00+0000,0,
2022-07-02,0,0,0,2022-07-02 22:00:00+0000,2022-07-02 22:00:00+0000,0,
2022-07-03,0,0,0,2022-07-03 22:00:00+0000,2022-07-03 22:00:00+0000,0,
2022-07-04,0,0,0,2022-07-04 22:00:00+0000,2022-07-04 22:00:00+0000,0,
2022-07-05,85,344,60,2022-07-04 22:16:00+0000,2022-07-05 06:25:00+0000,0,
2022-07-06,180,559,0,2022-07-05 18:09:00+0000,2022-07-06 06:28:00+0000,0,
2022-07-07,0,0,0,2022-07-07 23:00:00+0000,2022-07-07 23:00:00+0000,0,
2022-07-08,110,254,0,2022-07-07 21:40:00+0000,2022-07-08 03:44:00+0000,0,
2022-07-09,55,142,0,2022-07-08 21:06:00+0000,2022-07-09 00:23:00+0000,0,
2022-07-10,108,317,2,2022-07-09 22:48:00+0000,2022-07-10 05:55:00+0000,0,
2022-07-11,132,256,0,2022-07-10 23:20:00+0000,2022-07-11 05:48:00+0000,0,
2022-07-12,0,0,0,2022-07-12 21:00:00+0000,2022-07-12 21:00:00+0000,0,
2022-07-13,0,0,0,2022-07-13 21:00:00+0000,2022-07-13 21:00:00+0000,0,
2022-07-14,138,252,0,2022-07-13 22:10:00+0000,2022-07-14 04:40:00+0000,0,
2022-07-15,0,0,0,2022-07-15 21:00:00+0000,2022-07-15 21:00:00+0000,0,
2022-07-16,0,0,0,2022-07-16 21:00:00+0000,2022-07-16 21:00:00+0000,0,
2022-07-17,0,0,0,2022-07-17 21:00:00+0000,2022-07-17 21:00:00+0000,0,
2022-07-18,191,351,0,2022-07-17 20:42:00+0000,2022-07-18 05:44:00+0000,0,
2022-07-19,0,0,0,2022-07-19 21:00:00+0000,2022-07-19 21:00:00+0000,0,
2022-07-20,0,0,0,2022-07-20 21:00:00+0000,2022-07-20 21:00:00+0000,0,
2022-07-21,0,0,0,2022-07-21 21:00:00+0000,2022-07-21 21:00:00+0000,0,
2022-07-22,251,275,0,2022-07-21 20:37:00+0000,2022-07-22 05:23:00+0000,0,
2022-07-23,94,449,0,2022-07-22 20:01:00+0000,2022-07-23 05:04:00+0000,0,
2022-07-24,127,329,0,2022-07-23 20:46:00+0000,2022-07-24 04:22:00+0000,0,
2022-07-25,117,415,0,2022-07-24 20:13:00+0000,2022-07-25 05:05:00+0000,0,
2022-07-26,163,292,2,2022-07-25 20:48:00+0000,2022-07-26 04:25:00+0000,0,
2022-07-27,85,477,14,2022-07-26 20:13:00+0000,2022-07-27 05:49:00+0000,0,
2022-07-28,0,0,0,2022-07-28 22:00:00+0000,2022-07-28 22:00:00+0000,0,
2022-07-29,64,289,0,2022-07-28 20:20:00+0000,2022-07-29 02:13:00+0000,0,
2022-07-30,0,0,0,2022-07-30 22:00:00+0000,2022-07-30 22:00:00+0000,0,
2022-07-31,0,0,0,2022-07-31 22:00:00+0000,2022-07-31 22:00:00+0000,0,
2022-08-01,0,0,0,2022-08-01 22:00:00+0000,2022-08-01 22:00:00+0000,0,
2022-08-02,0,0,0,2022-08-02 22:00:00+0000,2022-08-02 22:00:00+0000,0,
2022-08-03,0,0,0,2022-08-03 22:00:00+0000,2022-08-03 22:00:00+0000,0,
2022-08-04,0,0,0,2022-08-04 22:00:00+0000,2022-08-04 22:00:00+0000,0,
2022-08-05,0,0,0,2022-08-05 22:00:00+0000,2022-08-05 22:00:00+0000,0,
2022-08-06,0,0,0,2022-08-06 22:00:00+0000,2022-08-06 22:00:00+0000,0,
2022-08-07,0,0,0,2022-08-07 22:00:00+0000,2022-08-07 22:00:00+0000,0,
2022-08-08,0,0,0,2022-08-08 22:00:00+0000,2022-08-08 22:00:00+0000,0,
2022-08-09,0,0,0,2022-08-09 22:00:00+0000,2022-08-09 22:00:00+0000,0,
2022-08-10,0,0,0,2022-08-10 22:00:00+0000,2022-08-10 22:00:00+0000,0,
2022-08-11,0,0,0,2022-08-11 22:00:00+0000,2022-08-11 22:00:00+0000,0,
2022-08-12,0,0,0,2022-08-12 22:00:00+0000,2022-08-12 22:00:00+0000,0,
2022-08-13,0,0,0,2022-08-13 22:00:00+0000,2022-08-13 22:00:00+0000,0,
2022-08-14,94,371,0,2022-08-13 22:10:00+0000,2022-08-14 05:55:00+0000,0,
